VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
653,STATE WINE & SPIRITS,24782,Casa Silva Los Lingues Cab S,10.95,19.99,750.0,336,3679.2000000000007,76.0,1215.2400000000005,991.3799858093262,8.369999960064888,8014.98,-2463.96,-202.75501135578148,0.2261904761904762,0.3303000652315721
516,BANFI PRODUCTS CORP,22077,C Y Toro Casa Diablo Chard,6.07,9.99,750.0,606,3678.4200000000014,158.0,1515.4200000000008,600.3799858093262,17.600000098347664,8510.410000000002,-2163.000000000001,-142.7327077641842,0.2607260726072607,0.4119757939550133
9165,ULTRA BEVERAGE COMPANY LLP,1505,Cleveland Christmas Bourbon,20.43,27.99,750.0,180,3677.4,137.0,3834.6299999999937,1679.3999862670898,107.97000241279602,68054.70000000003,157.22999999999365,4.100265214635933,0.7611111111111111,1.042755751346058
10000,MAJESTIC FINE WINES,21367,KJ Est 12 Chard Camelot High,20.4,29.99,750.0,180,3672.000000000001,11.0,329.89,209.92999839782715,1.219999998807907,17587.59,-3342.110000000001,-1013.0983054957717,0.06111111111111111,0.08983932461873635
9552,M S WALKER INC,29620,Schmitt Sohne Kabinett,8.38,12.99,750.0,438,3670.4399999999987,125.0,1623.750000000001,1117.139980316162,13.849999949336052,55551.819999999985,-2046.6899999999978,-126.04711316397209,0.2853881278538813,0.4423856540360288
9165,ULTRA BEVERAGE COMPANY LLP,23385,Dom Roux Bourgogne Chard,12.74,19.99,750.0,288,3669.1200000000013,41.0,819.5900000000003,699.6499919891357,4.5199999660253525,68054.70000000003,-2849.530000000001,-347.677497285228,0.1423611111111111,0.22337508721437294
8112,MOET HENNESSY USA INC,6044,Glenmorangie 25 Yr Old,523.43,669.99,750.0,7,3664.0099999999993,3.0,2009.97,2009.969970703125,2.3700000643730164,48347.26,-1654.0399999999993,-82.29177549913676,0.42857142857142855,0.5485711010614055
6785,PALM BAY INTERNATIONAL INC,26682,Feudi d San Gregorio Patrimo,34.24,49.99,750.0,107,3663.6800000000003,55.0,2749.4499999999994,299.9400100708008,6.1800000965595245,13605.409999999998,-914.2300000000009,-33.25137754823696,0.514018691588785,0.750461284828369
9552,M S WALKER INC,2180,Stirk's Small Batch Gin,30.53,39.99,750.0,120,3663.600000000001,0.0,0.0,0.0,0.0,55551.819999999985,-3663.600000000001,-inf,0.0,0.0
653,STATE WINE & SPIRITS,19935,Cielo Pnt Grigio,5.26,7.99,750.0,695,3655.6999999999985,102.0,814.98,95.87999725341797,11.460000410676003,8014.98,-2840.7199999999984,-348.563154924047,0.14676258992805755,0.2229340481987035
4425,MARTIGNETTI COMPANIES,21734,Gr Montmirail Muscat Venise,13.69,19.99,375.0,267,3655.230000000002,82.0,1639.1800000000005,1419.2899837493896,4.829999916255474,144929.24,-2016.0500000000013,-122.99137373564835,0.30711610486891383,0.44844784049156955
7154,PREMIER DISTRIBUTORS,23512,Plantaze Krstac Montenegro W,7.41,11.49,750.0,493,3653.1300000000024,104.0,1194.9600000000005,436.61999130249023,11.6700000166893,432.37000000000006,-2458.170000000002,-205.71148825065282,0.21095334685598377,0.3271057969467278
9165,ULTRA BEVERAGE COMPANY LLP,23265,Frescobaldi Monte Chianti Rs,26.84,39.99,750.0,136,3650.24,8.0,319.92,279.9300117492676,0.8799999952316284,68054.70000000003,-3330.3199999999997,-1040.9852463115778,0.058823529411764705,0.08764355220478655
4425,MARTIGNETTI COMPANIES,41614,Ridge Pagoni Ranch Znfdl,24.99,36.99,750.0,146,3648.5400000000004,63.0,2456.369999999999,1871.5200805664062,6.949999958276749,144929.24,-1192.1700000000014,-48.5338120885698,0.4315068493150685,0.6732473811442382
9552,M S WALKER INC,25030,Cardinale 12 Cab Svgn Napa,152.02,224.99,750.0,24,3648.48,6.0,1499.94,249.99000549316406,0.6800000071525574,55551.819999999985,-2148.54,-143.24172966918675,0.25,0.4111136692540455
9165,ULTRA BEVERAGE COMPANY LLP,22601,Jos Phelps Insignia 11,121.61,179.99,750.0,30,3648.2999999999993,15.0,2699.85,1619.9100494384766,1.6599999964237213,68054.70000000003,-948.4499999999994,-35.12972942941272,0.5,0.7400296028287149
3960,DIAGEO NORTH AMERICA INC,910,Goldschlager Cinnamon Schnps,17.29,22.99,1000.0,211,3648.19,57.0,1310.4300000000003,896.6099910736084,59.8499972820282,257032.07000000007,-2337.7599999999998,-178.39640423372475,0.27014218009478674,0.3592000416644967
9165,ULTRA BEVERAGE COMPANY LLP,36101,Carpineto Brunello Montalci,37.58,55.99,750.0,97,3645.26,21.0,1175.79,951.8300285339355,2.3199999928474426,68054.70000000003,-2469.4700000000003,-210.02645030149947,0.21649484536082475,0.32255312378266565
1392,CONSTELLATION BRANDS INC,16948,Rex Goliath Malbec,3.89,7.99,750.0,937,3644.9299999999957,204.0,1237.9600000000012,780.719970703125,22.59999993443489,79528.99,-2406.969999999995,-194.43035316165245,0.21771611526147278,0.33963889567152256
10754,PERFECTA WINES,27287,Ch Rauzan-Segla Gr Cru 08 Ma,55.17,79.99,750.0,66,3641.22,18.0,1439.82,559.9299850463867,2.0100000202655792,28720.52,-2201.3999999999996,-152.89411176397047,0.2727272727272727,0.39542241336694844
10754,PERFECTA WINES,25653,Ca'Momi Chard Rsv Napa,19.73,29.99,750.0,184,3630.32,14.0,419.86000000000007,299.89999771118164,1.5499999970197678,28720.52,-3210.46,-764.650121469061,0.07608695652173914,0.11565371647678444
3252,E & J GALLO WINERY,39209,Barefoot Syrah Cal,7.53,10.99,1500.0,482,3629.4599999999955,99.0,1108.0100000000004,695.3799858093262,22.12999963760376,61966.909999999996,-2521.4499999999953,-227.56563568920805,0.2053941908713693,0.305282328500659
653,STATE WINE & SPIRITS,18774,Rob Stuart Vignette Pinot Nr,17.23,26.99,750.0,210,3618.3,26.0,675.7400000000001,441.8299961090088,2.879999965429306,8014.98,-2942.56,-435.45742445319195,0.12380952380952381,0.18675621148052957
7153,PINE STATE TRADING CO,46816,Alexander Vly Vyds Gewurz,6.8,9.99,750.0,532,3617.5999999999985,129.0,1288.710000000001,879.1199798583984,14.259999930858612,15884.819999999998,-2328.8899999999976,-180.71482335048194,0.2424812030075188,0.35623341441839934
8673,STE MICHELLE WINE ESTATES,26063,Columbia Crest Red Grand Est,8.49,12.99,750.0,426,3616.7400000000007,157.0,1568.4300000000012,969.0299777984619,17.419999912381172,15919.700000000003,-2048.3099999999995,-130.5962012968381,0.3685446009389671,0.4336584880306577
9552,M S WALKER INC,26815,Louis Latour 14 Chass-Mont B,43.04,64.99,750.0,84,3615.36,10.0,649.9,454.9299850463867,1.1099999845027924,55551.819999999985,-2965.46,-456.2948145868595,0.11904761904761904,0.17976079837139317
10754,PERFECTA WINES,27094,Corvo Terrae Dei Nero d'Avol,5.51,7.99,750.0,656,3614.5600000000004,242.0,1933.5800000000008,383.5199890136719,27.180000126361847,28720.52,-1680.9799999999996,-86.93614952575011,0.36890243902439024,0.5349420123057856
653,STATE WINE & SPIRITS,24775,J Bouchon Canto Sur,8.9,14.99,750.0,406,3613.4000000000015,25.0,324.7500000000001,233.81999588012695,2.759999990463257,8014.98,-3288.6500000000015,-1012.6712856043112,0.06157635467980296,0.08987380306636408
4425,MARTIGNETTI COMPANIES,13651,Fontanafredda Briccotondo,9.03,13.99,750.0,400,3612.000000000001,79.0,1105.2100000000005,741.4699878692627,8.72999992966652,144929.24,-2506.7900000000004,-226.81571827978385,0.1975,0.30598283499446294
4425,MARTIGNETTI COMPANIES,25226,Il Molino di Grace Chianti C,28.66,42.99,750.0,126,3611.1600000000003,18.0,773.82,558.8700218200684,1.989999994635582,144929.24,-2837.34,-366.66666666666663,0.14285714285714285,0.21428571428571427
9552,M S WALKER INC,25484,Finca Sandoval Tinto Manchue,11.99,17.99,750.0,301,3608.989999999999,1.0,17.99,17.989999771118164,0.10999999940395355,55551.819999999985,-3590.999999999999,-19961.08949416342,0.0033222591362126247,0.00498477413348333
10754,PERFECTA WINES,23762,Ch Margaux 12 Margaux,360.54,529.99,750.0,10,3605.3999999999996,0.0,0.0,0.0,0.0,28720.52,-3605.3999999999996,-inf,0.0,0.0
8735,SURVILLE ENTERPRISES CORP,17341,Lobster & Shrimp Muscadet,3.86,7.99,750.0,934,3605.240000000003,192.0,1534.0800000000013,854.9299755096436,21.329999938607216,263.32,-2071.1600000000017,-135.0099082186066,0.20556745182012848,0.4255139741043592
3664,WILLIAM GRANT & SONS INC,975,Drambuie,26.31,34.99,1000.0,137,3604.470000000001,35.0,1224.65,594.8300285339355,36.74999952316284,30234.42000000001,-2379.820000000001,-194.32654227738544,0.25547445255474455,0.33975868851731317
1587,VINEYARD BRANDS INC,15059,Cono Sur Organic Chard,6.2,8.99,750.0,581,3602.2000000000016,96.0,916.0400000000004,571.3999862670898,10.61999997496605,6070.089999999999,-2686.160000000001,-293.2361032269333,0.16523235800344235,0.25430014990838934
10754,PERFECTA WINES,35990,La Clarte de Haut Brion 10,73.5,154.99,750.0,49,3601.5,0.0,0.0,0.0,0.0,28720.52,-3601.5,-inf,0.0,0.0
10754,PERFECTA WINES,15688,Cheval Blanc St Emilion 08,299.99,499.99,750.0,12,3599.88,1.0,449.99,449.989990234375,0.10999999940395355,28720.52,-3149.8900000000003,-699.9911109135759,0.08333333333333333,0.12500138893518672
9165,ULTRA BEVERAGE COMPANY LLP,26259,CastelGiocondo 11 Brun Montl,42.85,65.99,750.0,84,3599.399999999999,14.0,923.8599999999999,659.8999786376953,1.5499999821186066,68054.70000000003,-2675.539999999999,-289.6044855281103,0.16666666666666666,0.2566705562038118
9165,ULTRA BEVERAGE COMPANY LLP,34694,Valley of the Moon Pnt Bl,9.67,15.99,750.0,372,3597.2399999999993,45.0,719.5500000000002,607.6199913024902,4.959999978542328,68054.70000000003,-2877.689999999999,-399.9291223681465,0.12096774193548387,0.20002835507222214
3252,E & J GALLO WINERY,17487,The Naked Grape Harvest Red,4.6,6.99,750.0,782,3597.199999999996,167.0,1000.3300000000008,622.9599761962891,18.529999941587448,61966.909999999996,-2596.8699999999953,-259.60133156058436,0.21355498721227623,0.2780857333481602
9815,WINE GROUP INC,36209,Big House White,5.15,7.99,750.0,698,3594.700000000003,98.0,726.0200000000006,511.3099842071533,10.829999953508377,27100.409999999996,-2868.6800000000026,-395.124101264428,0.14040114613180515,0.20196956630595042
3960,DIAGEO NORTH AMERICA INC,3757,Ketel One 325 Commemorative,21.63,28.99,1000.0,166,3590.5800000000004,0.0,0.0,0.0,0.0,257032.07000000007,-3590.5800000000004,-inf,0.0,0.0
90047,CRUSH WINES,13594,Bliss Chard,8.16,11.99,750.0,440,3590.4000000000015,62.0,811.3800000000003,629.5199890136719,6.859999984502792,1457.7299999999998,-2779.0200000000013,-342.50536123641206,0.1409090909090909,0.22598596256684492
4425,MARTIGNETTI COMPANIES,22345,Rioja Bordon Gran Rsva Tempr,14.83,24.99,750.0,242,3588.8600000000006,59.0,1474.4100000000003,949.6199913024902,6.559999972581863,144929.24,-2114.4500000000003,-143.4099063354155,0.24380165289256198,0.4108296227771493
4425,MARTIGNETTI COMPANIES,26849,Seven Daughters Pnt Nr 4 Pk,9.67,14.99,1000.0,371,3587.5699999999993,63.0,944.3700000000002,554.6299915313721,9.45000034570694,144929.24,-2643.199999999999,-279.89029723519366,0.16981132075471697,0.26323388811925635
4425,MARTIGNETTI COMPANIES,43152,Ramey Chard Sonoma Coast,24.67,37.99,750.0,145,3577.1499999999996,26.0,987.7400000000001,721.8100318908691,2.8599999845027924,144929.24,-2589.4099999999994,-262.155020551967,0.1793103448275862,0.27612484799351444
9165,ULTRA BEVERAGE COMPANY LLP,25528,Masi Campo Torbe Amarone 00,79.46,119.99,750.0,45,3575.7000000000007,5.0,599.9499999999999,479.9599914550781,0.5499999970197678,68054.70000000003,-2975.750000000001,-495.99966663888677,0.1111111111111111,0.16778532874681876
4425,MARTIGNETTI COMPANIES,45090,Norton Malbec Mendoza,8.05,11.99,750.0,444,3574.1999999999985,82.0,983.1800000000005,707.4099864959717,9.059999972581863,144929.24,-2591.0199999999977,-263.53465286112373,0.18468468468468469,0.2750769402943319
17035,PERNOD RICARD USA,8717,Sandeman Rainwater Madeira,10.06,16.99,750.0,355,3571.2999999999984,108.0,1712.9200000000008,1366.139980316162,11.909999936819077,123780.21999999997,-1858.3799999999976,-108.49193190575139,0.30422535211267604,0.47963486685520723
516,BANFI PRODUCTS CORP,23172,Castello Banfi Brun Montalcn,20.4,32.99,375.0,175,3570.000000000001,55.0,1649.4500000000003,1019.6599922180176,3.169999960809946,8510.410000000002,-1920.5500000000006,-116.43578162417778,0.3142857142857143,0.46203081232492993
1128,BROWN-FORMAN CORP,3722,Finlandia Grapefruit Fusion,9.02,14.99,750.0,395,3562.8999999999996,87.0,1086.6300000000003,562.0499897003174,68.54000055789948,68601.68000000001,-2476.2699999999995,-227.8852967431415,0.22025316455696203,0.304984703471891
3252,E & J GALLO WINERY,13620,Columbia Winery Cab Svgn,5.33,13.99,750.0,668,3560.440000000002,173.0,2420.27,1329.0499782562256,19.19999997317791,61966.909999999996,-1140.170000000002,-47.10920682403211,0.25898203592814373,0.6797671074361592
9165,ULTRA BEVERAGE COMPANY LLP,25896,JeanJean Mas de Lunes 12,10.66,15.99,750.0,334,3560.4400000000005,67.0,1071.3300000000002,415.73999404907227,7.4900000393390656,68054.70000000003,-2489.1100000000006,-232.3383084577115,0.20059880239520958,0.3008982035928144
4425,MARTIGNETTI COMPANIES,23432,Perrusset Macon Villages,10.59,15.99,750.0,336,3558.24,19.0,303.81,255.83999633789062,2.0999999940395355,144929.24,-3254.43,-1071.2056877653795,0.05654761904761905,0.0853820990152435
4425,MARTIGNETTI COMPANIES,26850,Seven Daughters Moscato 4 Pk,9.99,14.99,1000.0,356,3556.4400000000005,45.0,674.5500000000002,374.7499942779541,6.750000178813934,144929.24,-2881.8900000000003,-427.2314876584389,0.12640449438202248,0.18967000708573745
516,BANFI PRODUCTS CORP,6547,Walnut Crest Cab Svgn Rapel,6.8,11.99,1500.0,523,3556.4000000000037,70.0,786.3000000000002,530.5299892425537,15.569999903440475,8510.410000000002,-2770.1000000000035,-352.2955614905256,0.1338432122370937,0.22109436508829136
90053,INCREDIBREW INC,21783,Grape Time Winery Amarone,8.7,13.49,750.0,408,3549.6000000000017,130.0,1753.7000000000007,1133.1599807739258,14.429999977350235,124.44000000000003,-1795.900000000001,-102.40634087928382,0.31862745098039214,0.4940556682443092
1392,CONSTELLATION BRANDS INC,6698,Clos du Bois Marlstone,29.33,46.99,750.0,121,3548.9300000000003,71.0,3135.2899999999986,1768.6000671386719,7.8900000005960464,79528.99,-413.6400000000017,-13.193037964590257,0.5867768595041323,0.8834465599490546
1392,CONSTELLATION BRANDS INC,21861,Diseno Red Blend Mendoza,6.62,9.99,750.0,536,3548.320000000001,112.0,1178.8800000000008,917.1299800872803,12.349999949336052,79528.99,-2369.4400000000005,-200.99077090119425,0.208955223880597,0.3322361004644453
4425,MARTIGNETTI COMPANIES,25007,St Supery Elu Meritage Red,36.18,54.99,750.0,98,3545.639999999999,18.0,989.82,934.8300285339355,1.979999989271164,144929.24,-2555.819999999999,-258.2105837424985,0.1836734693877551,0.2791653975022846
9165,ULTRA BEVERAGE COMPANY LLP,41820,Cesari Sangioves Romagna RS,12.98,19.99,750.0,272,3530.56,59.0,1061.41,215.87999725341797,6.620000094175339,68054.70000000003,-2469.1499999999996,-232.62923846581427,0.21691176470588236,0.30063502673796794
3664,WILLIAM GRANT & SONS INC,2846,Balvenie Tun 1509 Batch 3 SB,294.11,399.99,750.0,12,3529.320000000001,5.0,1999.95,1599.9599609375,3.9400001168251038,30234.42000000001,-1529.370000000001,-76.47041176029406,0.4166666666666667,0.5666672333480669
4425,MARTIGNETTI COMPANIES,24678,Olivier Chanzy Chard VdFranc,9.8,14.99,750.0,360,3527.999999999999,26.0,389.7400000000001,329.7799949645996,2.8599999845027924,144929.24,-3138.259999999999,-805.218863857956,0.07222222222222222,0.11047052154195018
4425,MARTIGNETTI COMPANIES,23351,Renwood California Znfdl,4.89,10.99,750.0,721,3525.6900000000005,62.0,451.9800000000001,94.76999950408936,6.959999933838844,144929.24,-3073.7100000000005,-680.0544271870436,0.08599167822468794,0.12819618287484152
4425,MARTIGNETTI COMPANIES,46402,Tamari RSV Malbec Mendoza,5.47,7.99,750.0,644,3522.68,197.0,2559.0299999999975,1844.5799674987793,21.799999922513962,144929.24,-963.6500000000024,-37.65684653950924,0.3059006211180124,0.7264440709914036
4425,MARTIGNETTI COMPANIES,15235,Common Man Pnt Grigio,5.99,8.99,750.0,588,3522.120000000001,36.0,323.64,26.969999313354492,4.050000071525574,144929.24,-3198.480000000001,-988.2832777159811,0.061224489795918366,0.09188784027801435
9165,ULTRA BEVERAGE COMPANY LLP,15171,Cecchi Litorale Vermentino,9.33,14.99,750.0,377,3517.4100000000008,27.0,404.73,239.83999633789062,2.9999999701976776,68054.70000000003,-3112.6800000000007,-769.0756800830185,0.07161803713527852,0.1150647777768301
1392,CONSTELLATION BRANDS INC,261,Svedka Citron Vodka,9.99,12.99,1000.0,352,3516.480000000001,77.0,1000.2300000000005,623.5199890136719,80.84999823570251,79528.99,-2516.2500000000005,-251.5671395579016,0.21875,0.2844406906906907
7153,PINE STATE TRADING CO,22010,LiDestri Red Sangria,5.99,8.99,1500.0,587,3516.130000000002,90.0,809.1000000000005,701.2199821472168,19.909999817609787,15884.819999999998,-2707.0300000000016,-334.57298232604126,0.15332197614991483,0.2301109458410241
8892,TRINCHERO FAMILY ESTATES,33216,Sycamore Lane Wh Znfdl Cal,5.86,8.49,1500.0,598,3504.2799999999975,105.0,891.4500000000005,348.0899906158447,23.520000159740448,11595.970000000003,-2612.829999999997,-293.09888384093284,0.17558528428093645,0.254388918693712
4425,MARTIGNETTI COMPANIES,21195,Paul Hobbs Las Piedras Cab S,120.68,174.99,750.0,29,3499.7200000000003,0.0,0.0,0.0,0.0,144929.24,-3499.7200000000003,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,12803,Ravenswood Vntrs Blend Znfdl,11.25,18.99,1500.0,311,3498.75,89.0,1574.1100000000006,1220.3099842071533,19.759999811649323,79528.99,-1924.6399999999994,-122.26845646111128,0.2861736334405145,0.449906395141122
7153,PINE STATE TRADING CO,11207,Livon Pnt Grigio,10.34,14.99,750.0,338,3494.919999999999,106.0,1588.9400000000005,959.3599853515625,11.769999891519547,15884.819999999998,-1905.9799999999987,-119.95292459123681,0.3136094674556213,0.454642738603459
4425,MARTIGNETTI COMPANIES,24426,Plumpjack Rsv Chard,30.91,46.99,750.0,113,3492.83,9.0,449.91,449.9100151062012,0.989999994635582,144929.24,-3042.92,-676.3397123869219,0.07964601769911504,0.1288095899313737
10754,PERFECTA WINES,36989,Duck Pond Chard Wash,7.43,10.99,750.0,470,3492.0999999999985,68.0,750.3200000000004,629.4299869537354,7.48999996483326,28720.52,-2741.779999999998,-365.4147563706148,0.14468085106382977,0.21486211735059155
1392,CONSTELLATION BRANDS INC,43673,Blackstone Montry Pnt Grigio,5.47,7.99,750.0,638,3489.86,174.0,1568.2600000000011,911.9899768829346,19.34000000357628,79528.99,-1921.599999999999,-122.53070281713477,0.2727272727272727,0.4493761927412564
9165,ULTRA BEVERAGE COMPANY LLP,25807,Hoopes Oakville Cab Svgn,39.21,59.99,750.0,89,3489.69,2.0,119.98,59.9900016784668,0.2199999988079071,68054.70000000003,-3369.71,-2808.5597599599932,0.02247191011235955,0.03438127742005737
90010,VINEXTRA INC,17294,Defesa Tinto Red Alentejo,8.38,12.99,750.0,416,3486.0800000000036,96.0,1247.0400000000006,974.2499828338623,10.59999991953373,524.9400000000002,-2239.0400000000027,-179.54837054144227,0.23076923076923078,0.3577198457866714
4425,MARTIGNETTI COMPANIES,16684,Sokol Blosser Evolution Red,11.03,15.99,750.0,316,3485.4800000000014,83.0,1328.1700000000005,1008.3699855804443,9.159999966621399,144929.24,-2157.310000000001,-162.42724952378086,0.2626582278481013,0.3810579891435326
3960,DIAGEO NORTH AMERICA INC,3395,Jeremiah Weed Sweet Tea Vdka,10.15,14.99,750.0,343,3481.4500000000003,22.0,241.78,153.8599967956543,17.310000360012054,257032.07000000007,-3239.67,-1339.9247249565722,0.0641399416909621,0.06944807479642102
10754,PERFECTA WINES,32803,Truchard Carneros Chard,17.64,27.99,750.0,197,3475.08,42.0,1133.5800000000002,755.7199935913086,4.639999985694885,28720.52,-2341.5,-206.557984438681,0.2131979695431472,0.32620256224317146
